Date,Open,High,Low,Close,Adj Close,Volume
2023-06-21,60.070000,61.169998,60.029999,60.750000,58.857990,4866331
2023-06-22,60.270000,60.471001,60.060001,60.090000,58.218544,3548701
2023-06-23,59.720001,60.185001,59.535000,59.599998,57.743801,4421843
2023-06-26,60.119999,60.540001,60.090000,60.200001,58.325115,3074750
2023-06-27,60.110001,60.169998,59.669998,59.939999,58.073212,3459483
2023-06-28,59.340000,59.755001,58.860001,59.639999,57.782558,3701046
2023-06-29,59.599998,59.980000,59.435001,59.849998,57.986015,3848775
2023-06-30,60.320000,60.570000,60.020000,60.380001,58.499512,4458981
2023-07-03,61.259998,61.310001,60.720001,60.860001,58.964565,3121855
2023-07-05,60.680000,60.730000,59.730000,59.860001,57.995705,4406581
2023-07-06,58.880001,59.070000,58.139999,58.529999,56.707127,4478856
2023-07-07,58.610001,59.919998,58.580002,59.650002,57.792244,4802897
2023-07-10,59.759998,60.294998,59.709999,59.919998,58.053837,3409529
2023-07-11,60.200001,60.889999,60.200001,60.869999,58.974247,4291898
2023-07-12,62.070000,62.299999,61.599998,61.790001,59.865597,4888022
2023-07-13,62.310001,62.599998,61.920101,62.110001,60.175632,5043050
2023-07-14,62.299999,62.299999,60.619999,60.680000,58.790165,6420971
2023-07-17,61.220001,61.320000,60.810001,60.810001,58.916119,5324870
2023-07-18,60.869999,61.435001,60.770000,61.040001,59.138958,5030586
2023-07-19,61.459999,61.897900,61.395000,61.730000,59.807465,4085140
2023-07-20,62.349998,62.680000,62.150002,62.599998,60.650368,3701146
2023-07-21,62.820000,62.980000,62.580002,62.970001,61.008850,4425165
2023-07-24,62.889999,63.689999,62.860001,63.380001,61.406078,5758797
2023-07-25,62.669998,63.230000,62.299999,63.029999,61.066978,4895979
2023-07-26,62.320000,62.785000,62.224998,62.619999,60.669746,4484023
2023-07-27,61.590000,61.880001,60.680000,60.799999,58.906425,7348255
2023-07-28,60.810001,61.330002,60.610001,60.939999,59.042068,3903043
2023-07-31,61.400002,61.919998,61.310001,61.630001,59.710583,5239894
2023-08-01,61.220001,61.435001,60.660000,61.020000,59.119579,4749446
2023-08-02,60.360001,60.430000,59.505001,59.919998,58.053837,5583412
2023-08-03,59.830002,60.729900,59.584999,60.590000,58.702969,4607290
2023-08-04,61.200001,61.985001,61.090000,61.150002,59.245533,4267497
2023-08-07,61.549999,61.650002,61.215000,61.439999,59.526497,3972654
2023-08-08,60.700001,61.740002,60.340000,61.680000,59.759022,3694454
2023-08-09,62.279999,62.779999,62.240002,62.520000,60.572861,4999187
2023-08-10,62.639999,63.095001,62.205002,62.320000,61.025265,3763521
2023-08-11,61.630001,62.465000,61.630001,62.419998,61.123184,4513205
2023-08-14,61.439999,61.720001,61.099998,61.560001,60.281055,4733411
2023-08-15,61.439999,61.529999,60.834999,60.930000,59.664139,4170397
2023-08-16,60.700001,61.189999,60.650002,60.680000,59.419334,5011595
2023-08-17,61.450001,61.680000,60.831001,60.990002,59.722893,4099843
2023-08-18,60.389999,61.230000,60.265999,61.200001,59.928532,3627689
2023-08-21,61.580002,61.709999,61.060001,61.419998,60.143959,2906847
2023-08-22,61.470001,61.529999,60.880001,60.930000,59.664139,2903838
2023-08-23,60.610001,60.970001,60.125000,60.730000,59.468296,2818815
2023-08-24,60.470001,60.939999,60.419998,60.459999,59.203903,2915432
2023-08-25,61.049999,61.160000,60.575001,61.029999,59.762062,3417173
2023-08-28,61.240002,61.630001,61.110001,61.419998,60.143959,2405541
2023-08-29,61.599998,62.025002,61.290001,62.009998,60.721699,2925694
2023-08-30,62.439999,62.560001,62.139999,62.240002,60.946926,2464087
2023-08-31,62.439999,62.439999,61.884998,62.090000,60.800041,3051592
2023-09-01,63.009998,63.160000,62.474998,62.849998,61.544250,2924792
2023-09-05,63.290001,63.564999,62.634998,62.849998,61.544250,3944605
2023-09-06,63.029999,63.580002,62.940102,63.389999,62.073032,3640134
2023-09-07,63.279999,63.529999,63.029999,63.029999,61.720509,3041259
2023-09-08,63.000000,63.639999,62.910000,63.200001,61.886982,4476333
2023-09-11,63.880001,64.019997,63.360001,63.520000,62.200333,4328969
2023-09-12,63.580002,64.150002,63.580002,64.070000,62.738907,5717953
2023-09-13,64.239998,64.264999,63.650002,63.930000,62.601814,4737805
2023-09-14,64.400002,65.370003,64.360001,65.339996,63.982517,7459641
2023-09-15,64.940002,65.339996,64.610001,64.650002,63.306858,4787592
2023-09-18,65.110001,65.260002,64.760002,65.230003,63.874809,3410816
2023-09-19,65.599998,65.724998,65.089996,65.169998,63.816051,5506664
2023-09-20,64.970001,65.540001,64.742599,64.930000,63.581036,12779342
2023-09-21,65.129997,65.375000,64.430000,64.459999,63.120804,6842505
2023-09-22,64.980003,65.269997,64.480003,64.519997,63.179554,5412388
2023-09-25,64.410004,64.820000,64.050003,64.709999,63.365608,2845251
2023-09-26,64.150002,64.470001,63.785000,63.910000,62.582230,3187826
2023-09-27,64.500000,65.035004,64.339996,64.919998,63.571247,5079809
2023-09-28,65.089996,65.959999,65.089996,65.820000,64.452545,6326736
2023-09-29,65.419998,65.449997,64.139999,64.379997,63.042461,7010794
2023-10-02,64.550003,64.620003,63.110001,63.360001,62.043655,5976742
2023-10-03,63.299999,63.445000,62.840000,63.369999,62.053448,4414530
2023-10-04,62.610001,62.639999,61.590000,62.040001,60.751080,8040217
2023-10-05,61.660000,62.660000,61.650002,62.660000,61.358200,5707383
2023-10-06,63.590000,64.669998,63.060001,64.529999,63.189346,6938644
2023-10-09,65.480003,66.129997,65.330002,66.120003,64.746323,7330905
2023-10-10,66.029999,66.570000,65.845001,66.480003,65.098839,5700124
2023-10-11,66.480003,66.660004,65.809998,66.349998,64.971535,6390396
2023-10-12,66.480003,66.800003,65.995003,66.540001,65.157585,5893114
2023-10-13,67.139999,67.614998,66.934998,67.379997,65.980133,8064370
2023-10-16,68.019997,68.220001,67.610001,68.110001,66.694977,5770166
2023-10-17,68.099998,68.720001,68.080002,68.480003,67.057289,6255736
2023-10-18,68.419998,68.699997,68.089996,68.489998,67.067078,6260077
2023-10-19,67.760002,68.410004,67.440002,68.099998,66.685181,6302041
2023-10-20,67.709999,67.995003,67.019997,67.050003,65.656998,5387530
2023-10-23,67.690002,67.720001,66.940002,67.070000,65.676582,9927224
2023-10-24,67.269997,67.305000,66.535004,66.669998,65.284889,6852836
2023-10-25,66.889999,67.180000,66.699997,66.860001,65.470940,4833452
2023-10-26,66.349998,66.410004,65.764999,66.220001,64.844238,6078993
2023-10-27,67.309998,67.430000,66.089996,66.360001,64.981331,6047687
2023-10-30,66.550003,66.747902,65.893204,66.089996,64.716934,5004480
2023-10-31,65.199997,65.815002,64.650002,65.139999,63.786674,8911754
2023-11-01,65.510002,66.059998,65.154999,65.389999,64.031479,6488388
2023-11-02,67.389999,68.739998,67.224998,68.550003,67.125839,6577759
2023-11-03,66.820000,66.970001,65.925003,66.139999,64.765892,6737517
2023-11-06,67.370003,67.449997,66.800003,66.830002,65.441566,4441875
2023-11-07,65.889999,65.959999,65.305000,65.489998,64.129402,4288852
2023-11-08,64.910004,65.150002,64.300003,64.419998,63.081631,6552348
2023-11-09,64.690002,65.394997,64.684998,64.809998,63.463528,4520192
2023-11-10,65.400002,65.675003,64.820000,65.599998,64.237114,4183932
2023-11-13,65.589996,66.269997,65.474998,66.040001,64.667976,3929212
2023-11-14,66.029999,66.629997,65.980003,66.370003,64.991127,3706054
2023-11-15,66.410004,66.791397,65.940002,65.949997,64.579842,3920916
2023-11-16,64.660004,64.820000,64.199997,64.599998,63.899307,5498582
2023-11-17,65.279999,66.209999,65.279999,65.870003,65.155533,4783860
2023-11-20,66.599998,67.230003,66.455002,66.680000,65.956749,4445579
2023-11-21,66.610001,66.785004,66.345001,66.519997,65.798477,3786288
2023-11-22,64.470001,65.535004,64.190002,65.419998,64.710411,6170963
2023-11-24,66.160004,66.650002,65.970001,65.989998,65.274231,2036330
2023-11-27,66.160004,66.269997,65.665001,65.809998,65.096184,3559317
2023-11-28,66.199997,66.500000,65.915001,66.000000,65.284126,3074245
2023-11-29,66.040001,66.089996,65.529999,65.849998,65.135750,7969490
2023-11-30,66.489998,67.137901,65.474998,65.800003,65.086296,6604567
2023-12-01,65.709999,66.239998,65.394997,65.430000,64.720306,6554278
2023-12-04,64.860001,65.220001,64.610001,64.889999,64.186165,6188176
2023-12-05,64.680000,64.904999,64.139999,64.160004,63.464085,6521106
2023-12-06,64.110001,64.139999,63.029999,63.049999,62.366119,6464874
2023-12-07,63.389999,63.650002,63.050098,63.270000,62.583736,5329522
2023-12-08,63.580002,64.275002,63.529999,64.139999,63.444298,5831511
2023-12-11,64.129997,64.489998,63.794998,63.880001,63.187119,4608888
2023-12-12,63.720001,63.959999,63.415001,63.700001,63.009071,5417771
2023-12-13,63.619999,64.230003,63.080002,64.220001,63.523430,5627025
2023-12-14,65.059998,65.610001,64.894997,65.489998,64.779655,6924106
2023-12-15,64.699997,64.839996,64.050003,64.080002,63.384953,6033068
2023-12-18,65.190002,65.370003,64.680000,64.709999,64.008118,4674660
2023-12-19,65.370003,65.595001,65.150002,65.500000,64.789543,4870480
2023-12-20,66.019997,66.360001,65.059998,65.059998,64.354317,7623867
2023-12-21,65.570000,65.959999,65.305000,65.650002,64.937920,8997217
2023-12-22,66.019997,66.205002,65.639999,65.809998,65.096184,3487230
2023-12-26,65.919998,66.360001,65.849998,66.110001,65.392929,2649997
2023-12-27,66.199997,66.360001,65.957001,66.129997,65.412712,3402886
2023-12-28,66.040001,66.199997,65.445000,65.449997,64.740089,3227686
2023-12-29,66.089996,66.120003,65.660004,65.800003,65.086296,3041426
2024-01-02,65.860001,66.419998,65.669998,65.910004,65.195107,4934145
2024-01-03,66.089996,67.089996,65.940002,66.930000,66.204033,4389824
2024-01-04,67.330002,67.650002,66.320000,66.360001,65.640221,3420027
2024-01-05,66.599998,66.769997,65.580002,65.730003,65.017052,6441927
2024-01-08,64.910004,64.910004,64.175003,64.620003,63.919094,8500321
2024-01-09,64.440002,64.489998,63.805000,63.900002,63.206902,4761449
2024-01-10,63.700001,63.764999,62.895000,63.070000,62.385902,5538011
2024-01-11,63.779999,63.790001,62.759998,63.200001,62.514496,6864320
2024-01-12,64.099998,64.264999,63.494999,63.799999,63.107986,4422731
2024-01-16,62.919998,63.080002,61.750000,61.759998,61.090111,5960886
2024-01-17,60.639999,61.090000,60.337002,61.040001,60.377922,5755790
2024-01-18,61.209999,61.389999,60.755001,61.349998,60.684559,6001278
2024-01-19,61.279999,61.290001,60.750000,61.110001,60.447163,3884440
2024-01-22,60.689999,61.290001,60.435001,61.180000,60.516403,4857336
2024-01-23,60.770000,61.169998,60.740002,61.150002,60.486732,3955206
2024-01-24,61.430000,61.700001,61.259998,61.459999,60.793365,5382358
2024-01-25,61.810001,62.509998,61.400002,62.490002,61.812195,5787649
2024-01-26,62.700001,63.230000,62.470001,63.169998,62.484818,5348091
2024-01-29,63.220001,63.410000,62.709999,63.410000,62.722218,4660680
2024-01-30,63.240002,64.050003,63.000000,63.889999,63.197010,4431459
2024-01-31,63.570000,63.755001,62.799999,62.910000,62.227638,6776727
2024-02-01,64.250000,64.980003,63.830002,64.080002,63.384953,10950785
2024-02-02,63.750000,63.869999,63.005001,63.299999,62.613407,5547851
2024-02-05,63.000000,63.165001,62.560001,62.980000,62.296879,4426312
2024-02-06,63.119999,63.970001,63.080002,63.650002,62.959614,5139418
2024-02-07,63.290001,63.619999,62.900002,63.560001,62.870590,4578603
2024-02-08,63.250000,63.730000,63.220001,63.560001,62.870590,4720812
2024-02-09,63.880001,64.169998,63.564999,63.740002,63.048637,3620567
2024-02-12,63.970001,64.254997,63.650101,64.150002,63.454189,4204223
2024-02-13,64.120003,64.199997,63.130001,63.419998,62.732105,4707926
2024-02-14,63.709999,63.974998,63.279999,63.430000,62.742001,3777604
2024-02-15,62.060001,63.625000,62.029999,63.580002,63.580002,5497231
2024-02-16,63.599998,63.904999,63.448799,63.570000,63.570000,3977906
2024-02-20,63.939999,63.939999,63.299999,63.619999,63.619999,7343288
2024-02-21,63.759998,64.389999,63.599998,64.379997,64.379997,6747228
2024-02-22,64.339996,64.464996,63.810001,64.129997,64.129997,5172043
2024-02-23,63.840000,64.040001,63.384998,63.930000,63.930000,3176388
2024-02-26,63.189999,63.520000,63.020000,63.380001,63.380001,6115259
2024-02-27,63.660000,63.820000,63.330002,63.400002,63.400002,3225053
2024-02-28,63.209999,63.459999,62.544998,62.580002,62.580002,4095859
2024-02-29,63.080002,63.340000,62.689999,62.830002,62.830002,2914810
2024-03-01,63.389999,63.900002,63.189999,63.560001,63.560001,4775209
